id,name,host_since,host_listings_count,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified
19310498,Crystal,2014-08-01,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
19311504,Andrew,2014-08-01,1,US,within a few hours,1,1,t,t,t
19333511,Ivan,2014-08-02,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
19338313,Robin,2014-08-02,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
19361478,Alexandra,2014-08-03,1,"Seattle, Washington, United States",within an hour,0.9,1,f,t,t
19381151,Yifan,2014-08-03,2,"Seattle, Washington, United States",within a few hours,1,,f,t,t
19387667,Pilar,2014-08-03,1,"Seattle, Washington, United States",within a day,0.5,1,f,t,t
19412970,Tom,2014-08-03,1,US,N/A,,,f,t,f
19415602,Dustin,2014-08-03,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
19469036,Joe,2014-08-04,1,"Bellevue, Washington, United States",N/A,,,f,t,f
19476601,Ali,2014-08-04,2,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
19477023,Cindy,2014-08-04,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,f
19533935,Stephanie,2014-08-05,1,"Seattle, Washington, United States",within a day,0.8,1,f,t,t
19598332,Reid & Aaleen,2014-08-06,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
19628846,Chelsea,2014-08-07,1,"Seattle, Washington, United States",within a few hours,0.78,1,f,t,f
19660299,Daniel And Teresa,2014-08-08,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
19660469,Jil,2014-08-08,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
19756727,Jamie,2014-08-09,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
19757666,Shiva,2014-08-10,1,"Accra, Greater Accra, Ghana",within a day,1,1,f,t,f
19779189,Liz,2014-08-10,1,"Seattle, Washington, United States",N/A,,,f,t,t
19799874,Noora,2014-08-10,2,"Seattle, Washington, United States",within an hour,1,1,f,t,f
19811465,Maryanne,2014-08-10,1,"Seattle, Washington, United States",within a day,0.83,1,f,t,t
19839856,Nicholas,2014-08-11,1,"Seattle, Washington, United States",within a day,0.75,1,f,t,t
19849450,Sunset,2014-08-11,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
19853154,Daniel,2014-08-11,1,"Seattle, Washington, United States",within a few hours,1,,f,t,t
19853296,Ruth,2014-08-11,1,"Lynnwood, Washington, United States",within an hour,1,1,f,t,t
19858764,Katherine,2014-08-11,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
19861136,Chuck,2014-08-11,1,"Newcastle, Washington, United States",within a few hours,1,1,f,t,f
19862778,Thomas,2014-08-11,2,"Seattle, Washington, United States",within an hour,1,1,t,t,t
19870914,Janna,2014-08-11,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
19903240,Sara,2014-08-12,1,"Seattle, Washington, United States",within a day,0.5,1,f,t,t
19916574,Pritha,2014-08-12,3,"Santa Monica, California, United States",within a day,0.68,1,f,t,t
19928221,Debbie,2014-08-12,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
19932967,Pat & Roberta,2014-08-13,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
19962298,Susan,2014-08-13,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
19984963,Sarah,2014-08-13,1,US,within an hour,1,1,f,t,f
19992117,Nora,2014-08-14,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
19993125,Steven,2014-08-14,2,"Seattle, Washington, United States",within an hour,1,1,t,t,t
19994652,Griffin,2014-08-14,1,"Seattle, Washington, United States",within a few hours,0.9,1,f,t,t
20046375,Hila,2014-08-15,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20069008,Kaiser,2014-08-15,2,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
20076237,Morgan,2014-08-15,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
20077020,Mick,2014-08-15,1,"Seattle, Washington, United States",N/A,,,f,t,f
20081759,Ngoc,2014-08-15,1,"Seattle, Washington, United States",within a few hours,0.67,1,f,t,f
20089918,Zachary & Angela,2014-08-15,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20159192,Michael,2014-08-17,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
20181500,Shayna,2014-08-17,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20184201,Sherry,2014-08-17,2,"Seattle, Washington, United States",within a few hours,0.9,1,t,t,t
20190141,Molly,2014-08-18,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
20218854,Joe,2014-08-18,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
20219463,Dan,2014-08-18,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
20219487,Mackenzie,2014-08-18,3,"Seattle, Washington, United States",within an hour,1,1,t,t,t
20220925,Ezana,2014-08-18,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
20242835,Melinda,2014-08-19,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20266233,Kate,2014-08-19,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20283872,Lisa,2014-08-19,2,"Seattle, Washington, United States",within an hour,0.92,1,f,t,f
20314969,Ariel,2014-08-20,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20321164,Noel,2014-08-20,3,"Seattle, Washington, United States",within an hour,1,1,t,t,t
20331331,Haotian,2014-08-20,3,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20337955,Sean,2014-08-21,1,US,within a few hours,1,1,f,t,f
20338511,Amber,2014-08-21,1,US,within a few hours,1,1,f,t,f
20338967,Michael,2014-08-21,1,"Seattle, Washington, United States",N/A,,,t,t,t
20361123,Adam,2014-08-21,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20380795,Kalani,2014-08-22,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20435133,Matt,2014-08-23,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20442522,Allison And John,2014-08-23,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
20448703,Jennifer,2014-08-23,5,"Seattle, Washington, United States",within an hour,0.94,1,f,t,t
20450031,Ken,2014-08-23,1,"Seattle, Washington, United States",within an hour,0.94,1,t,t,t
20488068,Austin,2014-08-24,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20493911,Michael,2014-08-24,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20495686,Martin & Carolyn,2014-08-25,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
20519441,Rebecca,2014-08-25,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
20565615,Brett,2014-08-26,1,"Seattle, Washington, United States",within a day,0.5,,f,t,f
20567228,Shana,2014-08-26,2,"Seattle, Washington, United States",within a day,1,,f,t,t
20578709,Veronica,2014-08-26,1,"Seattle, Washington, United States",N/A,,,f,t,t
20580823,Marni,2014-08-26,1,"Seattle, Washington, United States",within a day,0.71,1,f,t,f
20655766,Li,2014-08-28,2,"Kirkland, Washington, United States",within a few hours,0.8,1,f,t,f
20671912,Amanda And Toni,2014-08-29,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20693394,Kelly,2014-08-29,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
20695413,Harry,2014-08-29,2,"Seattle, Washington, United States",within an hour,1,1,t,t,t
20732089,Brandon And Bethany,2014-08-30,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
20732434,Amy,2014-08-30,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
20758898,Rob,2014-08-31,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
20765151,Elizabeth,2014-08-31,1,"Seattle, Washington, United States",N/A,,,t,t,f
20783903,Devin,2014-08-31,3,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20803374,Allen,2014-09-01,1,"Seattle, Washington, United States",within a day,1,,f,t,t
20820841,Will,2014-09-01,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
20847926,Dorothy,2014-09-02,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
20853099,Flora,2014-09-02,1,"Seattle, Washington, United States",within a few hours,1,1,t,t,t
20868197,Paige,2014-09-02,1,"Spokane, Washington, United States",within a few hours,1,1,f,t,f
20871317,Tiffany,2014-09-02,1,"Seattle, Washington, United States",within a few hours,0.9,1,t,t,t
20873639,James,2014-09-03,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
20935626,Colin & Kristina,2014-09-04,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
20983122,Michael,2014-09-05,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,f
21006812,Rex,2014-09-06,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
21015753,Theodora,2014-09-06,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21022292,Melinda,2014-09-06,1,"Seattle, Washington, United States",within an hour,0.9,1,f,t,t
21059456,Howard,2014-09-07,3,"Seattle, Washington, United States",N/A,,,f,t,t
21066328,Debra,2014-09-08,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21072725,Chris,2014-09-08,1,"Seattle, Washington, United States",a few days or more,0.31,1,f,t,f
21088545,Paul,2014-09-08,1,"Seattle, Washington, United States",N/A,,,f,t,f
21129876,Stacey,2014-09-09,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21149225,Anne,2014-09-09,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
21153266,Angela,2014-09-10,1,"Seattle, Washington, United States",within a few hours,0.9,1,f,t,t
21176908,Hadar,2014-09-10,1,"Bellevue, Washington, United States",within an hour,1,1,f,t,t
21178519,Jeff,2014-09-10,1,"Seattle, Washington, United States",N/A,,,f,t,t
21184497,M&K,2014-09-10,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21191577,Alisha,2014-09-10,1,"Seattle, Washington, United States",within an hour,1,,t,t,t
21195629,Robbie,2014-09-11,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
21223543,Arthur,2014-09-11,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21223810,Eva,2014-09-11,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
21259382,Ryan,2014-09-12,1,"Seattle, Washington, United States",N/A,,,f,t,t
21265939,Faith,2014-09-12,1,"Seattle, Washington, United States",within a few hours,0.7,1,f,t,t
21274060,Joey And Faviola,2014-09-13,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21286518,John And Carol,2014-09-13,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
21288637,Alex,2014-09-13,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
21303244,Maggie,2014-09-14,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
21370071,Lauren,2014-09-15,1,"Seattle, Washington, United States",N/A,,,f,t,t
21401856,Nick,2014-09-16,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
21404681,Lc,2014-09-16,2,US,within a few hours,1,1,f,t,t
21409235,Corbin,2014-09-16,1,"Seattle, Washington, United States",N/A,,,f,t,f
21420064,Ryan,2014-09-16,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
21473544,Naima,2014-09-18,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
21505796,Peter,2014-09-18,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21574650,Dylan,2014-09-20,2,We live in the upper portion of the home,within an hour,1,1,f,t,t
21574975,Stevie,2014-09-20,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
21616710,Courtney,2014-09-21,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21640303,Chris,2014-09-22,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
21649497,Jerome,2014-09-22,4,"Seattle, Washington, United States",within an hour,1,1,t,t,t
21657753,Josu̩,2014-09-22,1,"Seattle, Washington, United States",N/A,,,f,t,t
21685806,Jon,2014-09-23,1,"Seattle, Washington, United States",N/A,,,f,t,t
21691380,Jessica,2014-09-23,1,"Seattle, Washington, United States",N/A,,,f,t,t
21699774,Pierre,2014-09-23,1,"Seattle, Washington, United States",N/A,,,f,t,t
21730644,Carolina,2014-09-24,2,"Seattle, Washington, United States",within an hour,1,1,f,t,f
21773340,Amanda,2014-09-25,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
21788061,Justin,2014-09-25,2,"Seattle, Washington, United States",within a day,0.7,1,f,t,t
21818936,Justin,2014-09-26,1,"Seattle, Washington, United States",N/A,,,f,t,f
21819122,James,2014-09-26,1,"Grand Rapids, Michigan, United States",N/A,,1,f,t,t
21889765,Simo,2014-09-28,1,"Seattle, Washington, United States",within a day,1,,f,t,f
21896205,Henry,2014-09-28,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
21897232,Margarita,2014-09-28,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
21933958,Benjamin,2014-09-29,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
21935332,Khanie,2014-09-29,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
21979271,Teal,2014-09-30,1,"Seattle, Washington, United States",N/A,,,f,t,t
21979289,Ashley,2014-09-30,1,"Seattle, Washington, United States",N/A,,,f,t,t
22011088,Jennie Kay,2014-10-01,1,"Seattle, Washington, United States",N/A,,,f,t,t
22034694,Kevin,2014-10-02,1,"Seattle, Washington, United States",within a day,0.7,1,f,t,f
22049520,Rilwan,2014-10-02,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
22061910,Casey,2014-10-02,3,US,within a few hours,0.97,1,f,t,f
22065793,Susan,2014-10-02,1,"Seattle, Washington, United States",within a day,1,,f,t,t
22068932,Leonard,2014-10-03,1,US,N/A,,,f,t,f
22071593,Brian,2014-10-03,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
22100785,Erika,2014-10-03,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
22102774,Julia,2014-10-03,1,"Seattle, Washington, United States",N/A,,,t,t,t
22134250,Amy,2014-10-04,3,"Seattle, Washington, United States",within an hour,0.92,1,f,t,t
22176009,Clif & Nelda,2014-10-05,1,"Seattle, Washington, United States",within a few hours,0.9,1,t,t,t
22218808,Donna,2014-10-06,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
22257381,Abigail,2014-10-07,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
22267748,Shikha,2014-10-08,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
22302229,Rachel,2014-10-08,1,"Gig Harbor, Washington, United States",within a few hours,0.95,1,f,t,t
22372103,Angela,2014-10-10,1,"Seattle, Washington, United States",within a day,0.5,,f,t,f
22372266,Sarah,2014-10-10,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
22411484,Malhar,2014-10-11,1,US,within a day,0.83,1,f,t,t
22414188,Grace,2014-10-11,1,"Seattle, Washington, United States",within a day,0.9,1,f,t,t
22422326,Keith,2014-10-12,1,"Seattle, Washington, United States",within a day,1,1,f,t,t
22422978,Caleb,2014-10-12,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
22449579,Ann,2014-10-12,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
22501560,Elena,2014-10-13,1,"Seattle, Washington, United States",a few days or more,0.4,1,f,t,t
22576916,Hasna,2014-10-15,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
22611417,Nafis,2014-10-16,1,"Seattle, Washington, United States",within a few hours,0.75,1,f,t,t
22619582,Paloma,2014-10-16,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
22680126,Sally,2014-10-18,1,"Palo Alto, California, United States",within a day,1,,f,t,t
22698112,Shu,2014-10-18,1,"Portland, Oregon, United States",N/A,,,f,t,t
22737225,David,2014-10-19,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
22740411,David,2014-10-20,1,"Seattle, Washington, United States",within a day,1,,f,t,f
22758930,Sarah,2014-10-20,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
22759920,Michael,2014-10-20,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
22764472,Krystal,2014-10-20,6,"Seattle, Washington, United States",within an hour,1,1,f,t,f
22840181,Samantha,2014-10-22,2,"Seattle, Washington, United States",within an hour,1,1,f,t,t
22848233,Carrie,2014-10-22,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
22860305,Matthew & Jessie,2014-10-22,1,California,within a few hours,1,1,f,t,t
22886966,Haley,2014-10-23,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
22960405,David,2014-10-25,1,US,within an hour,0.9,1,f,t,f
22965312,Benji,2014-10-25,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
22969709,Eric,2014-10-25,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
23027452,Kathryn,2014-10-27,1,"Seattle, Washington, United States",within a day,0.67,1,f,t,t
23077187,Breanne,2014-10-28,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
23084767,Katelyn,2014-10-28,1,"Seattle, Washington, United States",N/A,,,f,t,t
23093151,Danielle,2014-10-29,1,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
23113340,Anne,2014-10-29,1,"Ault, Colorado, United States",N/A,,,f,t,t
23165079,Jared,2014-10-30,1,"Seattle, Washington, United States",within a day,1,0,f,t,f
23165254,Jason,2014-10-30,1,"Seattle, Washington, United States",within a few hours,1,,f,t,t
23169254,Jessica,2014-10-31,1,"Seattle, Washington, United States",within a few hours,0.9,1,t,t,t
23228606,Elin,2014-11-01,3,"Seattle, Washington, United States",within an hour,1,1,f,t,t
23255076,Ana,2014-11-02,1,"Seattle, Washington, United States",within an hour,1,1,f,t,f
23259103,Ben,2014-11-02,1,"Seattle, Washington, United States",within an hour,1,1,f,t,t
23267204,Allen,2014-11-02,1,"Seattle, Washington, United States",within a day,0.8,1,f,t,t
23270234,Alexa,2014-11-02,1,"Seattle, Washington, United States",within a day,0.7,1,f,t,t
23312083,Aaron,2014-11-03,3,"Seattle, Washington, United States",within an hour,0.76,1,f,t,t
23315402,Theresa And Joe,2014-11-03,1,"Seattle, Washington, United States",within an hour,1,1,t,t,t
23316438,Justin,2014-11-03,2,United States,within a few hours,1,1,t,t,t
23316664,Shellie,2014-11-03,2,"Seattle, Washington, United States",within an hour,1,1,t,t,f
23352555,Glenn,2014-11-04,2,"Seattle, Washington, United States",within a few hours,1,1,f,t,t
